chrom	locus	3D_x	3D_y	3D_z
3	22050000	112.261	69.196	129.675

6	108750000	136.661	167.585	70.027

19	28950000	104.022	197.844	71.561

9	87000000	28.460	69.484	161.776

7	116850000	128.424	62.797	176.297

12	123150000	65.074	114.186	45.354

7	158722353	109.743	124.885	47.061

13	43950000	32.836	69.923	38.275

5	29550000	111.514	103.924	205.582

5	112450000	122.627	166.777	74.672

5	161400000	191.591	59.297	70.637

1	225650000	28.270	42.574	77.807

2	20900000	57.065	70.598	141.278

21	47841346	59.647	138.286	186.395

3	63200000	108.476	-7.153	69.659

18	77770368	126.990	54.787	116.702

18	65700000	123.795	63.606	206.562

1	238450000	126.854	40.996	10.751

21	29650000	-3.974	33.053	103.103

1	191900000	141.096	-11.609	126.188

3	116900000	180.556	136.045	-23.577

7	37350000	38.895	103.074	61.888

10	81400000	49.353	54.587	66.853

2	87400000	152.799	110.231	100.461

22	26150000	217.180	90.754	99.597

3	173000000	149.883	184.170	109.940

9	106850000	87.867	25.241	147.161

17	53900000	49.770	195.820	103.752

5	129300000	164.210	158.338	29.177

10	27850000	103.519	186.193	104.172

10	101100000	124.959	9.868	15.216

9	13150000	105.965	173.243	177.630

1	35500000	26.927	159.796	69.809

18	1200000	125.929	157.332	27.874

9	750000	107.769	76.551	78.156

1	178450000	68.433	34.697	152.604

9	126600000	6.129	89.703	120.691

13	16750000	76.612	138.271	67.139

7	149850000	124.961	38.726	91.321

17	7200000	188.729	12.271	131.730

21	18150000	21.200	110.054	6.134

17	35800000	9.588	126.222	90.996

8	36900000	85.840	43.522	194.075

20	15350000	20.996	162.492	65.689

20	30450000	69.891	15.448	77.687

2	242536402	124.707	149.325	98.522

22	9250000	86.127	96.785	146.574

8	93200000	151.474	178.097	116.946

12	4100000	42.165	195.635	88.938

9	78250000	58.095	36.554	92.671

17	11750000	177.144	20.764	55.880

19	58677788	135.070	68.735	137.869

5	58350000	106.376	181.995	176.071

3	37650000	74.153	41.980	83.726

5	114100000	122.764	188.674	55.906

14	88100000	-1.912	81.398	87.558

1	51150000	86.957	130.934	52.705

13	50200000	27.179	102.825	79.521

11	11550000	146.441	27.486	57.729

4	18750000	54.394	137.213	185.976

5	96450000	91.783	183.091	91.339

19	54350000	56.213	13.631	49.346

17	20550000	121.673	122.377	21.530

14	2600000	112.688	103.751	99.392

1	100450000	152.584	152.257	155.057

18	8600000	126.781	95.255	-2.366

16	22550000	32.571	2.492	95.901

12	23000000	60.968	45.322	193.251

11	84500000	57.703	185.062	91.955

20	9450000	73.100	148.390	-3.110

11	89600000	26.835	158.694	130.300

2	178900000	172.558	122.260	46.623

10	22950000	69.047	177.440	62.626

12	24950000	49.526	78.745	158.126

1	123350000	139.494	65.345	57.096

5	1150000	94.887	80.424	106.691

8	125300000	113.299	145.189	36.831

17	32350000	4.635	87.833	63.849

18	71350000	140.125	127.769	147.179

11	34450000	64.359	51.252	37.137

10	134804888	180.541	143.011	41.079

13	81550000	131.223	57.111	189.236

1	144500000	66.263	111.314	139.959

20	31300000	92.116	10.585	74.046

1	179950000	78.376	38.903	139.369

8	3400000	46.877	46.473	134.814

17	7050000	185.673	12.249	133.207

18	4650000	180.846	110.252	40.934

4	104000000	174.652	177.237	78.097

17	4900000	140.140	-17.205	87.414

1	156200000	103.779	91.395	202.177

9	475368	97.183	59.538	53.856

2	82150000	183.999	128.211	143.805

13	41350000	74.246	95.619	31.891

5	64250000	94.357	179.907	150.448

3	71450000	157.303	-9.194	75.483

15	69450000	88.088	39.271	151.210

10	49600000	53.731	109.144	50.250

5	62300000	85.965	177.894	154.738

9	65450000	97.548	140.113	111.865

19	57200000	73.950	46.445	68.620

21	18750000	35.023	124.955	12.985

4	159000000	40.809	144.994	62.991

13	30250000	64.027	93.165	-1.055

5	51150000	136.470	173.187	194.842

5	29500000	109.711	103.579	205.607

4	34800000	123.346	74.290	217.532

2	193900000	126.766	96.806	-17.262

4	79200000	166.821	64.264	70.299

6	108950000	138.324	168.434	67.765

8	141150000	56.052	102.416	42.905

8	55000000	111.558	104.157	188.377

1	125900000	29.317	68.635	119.100

11	53150000	57.452	112.119	98.205

7	18600000	43.038	191.234	54.050

12	115400000	107.580	90.382	-12.119

7	92250000	162.103	122.006	172.378

2	127300000	95.819	202.184	109.371

1	160100000	94.695	57.645	193.101

11	128050000	109.673	104.786	217.279

14	54650000	92.148	65.090	43.589

2	58500000	139.520	101.949	183.116

4	8250000	81.703	32.489	141.733

18	1900000	133.385	146.763	16.575

11	114750000	149.694	149.105	148.170

3	20450000	135.693	76.280	129.902

19	51350000	117.583	5.341	23.586

2	228350000	125.317	12.505	53.762

1	98700000	191.201	132.224	160.292

4	24050000	83.029	50.947	179.657

13	101250000	126.162	126.822	202.291

7	94200000	178.925	128.134	187.871

1	67250000	145.403	159.896	69.423

18	63900000	86.003	76.538	212.966

4	189500000	55.106	56.660	67.850

14	62000000	67.799	-1.594	129.147

5	32200000	108.874	101.665	180.737

4	158350000	29.962	160.488	51.962

10	114850000	71.759	-31.722	110.675

20	31900000	103.875	5.657	79.792

3	114550000	167.984	117.854	-14.349

7	5700000	166.962	141.752	25.836

13	25950000	59.218	163.743	33.538

15	47600000	115.051	165.345	41.360

17	27000000	58.969	76.049	18.650

3	30800000	86.363	56.957	107.005

13	114450000	87.563	181.059	78.682

17	76350000	137.679	133.676	84.704

1	143950000	71.582	113.633	131.540

6	42150000	52.211	147.316	30.573

2	38650000	120.754	45.497	151.237

1	246850000	115.849	52.951	-40.522

4	127250000	81.565	154.338	89.993

9	82800000	19.827	30.811	117.282

3	20650000	133.055	75.816	123.784

4	84000000	183.595	94.474	65.010

18	67050000	149.499	71.115	192.184

16	19050000	57.121	-3.894	136.006

1	99350000	170.858	133.242	153.814

10	2250000	161.388	149.065	71.639

9	85800000	23.133	65.198	143.698

2	227150000	141.029	15.451	24.679

6	38550000	82.557	115.252	24.413

2	57350000	171.802	82.269	154.421

5	136800000	71.890	120.959	52.189

6	131500000	200.498	97.969	147.695

7	143650000	97.848	38.977	129.978

9	24950000	18.383	42.231	63.838

3	72200000	164.668	3.567	90.101

9	28450000	128.795	42.438	15.389

13	33650000	119.771	34.352	11.309

3	74650000	180.453	-9.498	77.197

4	86850000	195.306	124.770	104.749

19	21200000	66.104	136.889	107.905

16	75950000	133.700	178.945	103.373

8	79200000	170.061	179.910	177.587

19	328838	164.385	57.977	169.999

1	64400000	118.937	177.617	65.015

15	50550000	111.024	173.027	34.971

16	51650000	106.163	135.609	17.631

3	131750000	68.285	104.863	-19.173

1	187750000	175.928	4.780	135.020

4	900000	95.389	16.845	90.501

16	1750000	146.037	18.063	165.993

2	15650000	90.367	36.975	107.471

11	6750000	135.086	27.686	99.543

13	110350000	127.765	171.218	133.570

12	128250000	61.226	8.122	51.754

4	87050000	193.485	125.276	106.061

19	58655564	135.757	69.156	134.979

17	25500000	60.078	100.575	4.337

7	99100000	204.274	107.859	110.712

15	39300000	57.529	206.158	128.814

5	142700000	111.221	101.850	5.151

5	154550000	168.626	90.038	67.527

2	101200000	201.550	180.457	124.969

3	185850000	53.337	182.190	83.735

2	87450000	153.856	107.829	98.043

7	142150000	104.855	15.747	144.213

13	54850000	132.604	-11.689	72.079

4	142950000	96.126	160.580	5.566

1	188150000	170.527	5.282	133.543

3	101950000	226.873	77.234	18.533

4	56250000	174.449	66.247	129.918

8	133100000	55.680	169.524	52.093

1	105750000	163.537	178.152	191.690

1	247450000	106.302	61.098	2.177

6	126850000	178.752	112.783	161.701

22	4850000	168.860	129.424	137.517

19	51600000	111.222	8.652	22.447

2	31950000	91.076	43.509	152.751

2	105350000	184.449	166.446	116.181

10	127400000	134.803	14.055	144.637

15	18900000	151.127	129.422	116.217

12	124300000	58.239	85.426	32.236

9	9850000	147.931	170.932	156.254

15	87150000	24.075	65.885	45.314

13	64500000	26.712	20.258	141.310

1	214150000	166.663	9.041	64.075

2	137600000	140.349	223.674	44.968

1	186300000	182.701	21.434	144.741

20	3250000	86.951	102.415	14.848

8	37100000	89.796	41.336	191.664

14	93100000	31.905	157.938	139.201

15	81950000	37.134	62.274	68.444

11	130900000	108.356	78.465	199.383

1	38750000	34.351	161.552	115.810

6	117000000	173.812	151.184	149.478

3	111100000	163.155	86.584	-33.036

5	37500000	133.326	91.424	141.910

12	98700000	108.901	3.872	94.041

10	113250000	53.430	-24.446	109.536

6	142750000	158.079	67.588	167.900

4	81550000	186.847	90.550	69.612

2	53050000	136.280	87.033	152.762

2	85700000	148.833	139.299	135.464

11	92250000	16.207	154.813	153.071

2	167350000	104.765	130.763	69.062

5	163200000	171.962	49.814	62.633

4	30500000	99.782	86.622	218.646

14	58750000	61.256	28.053	85.602

3	117650000	154.851	131.029	-32.451

2	45500000	101.387	98.186	174.204

10	13050000	110.852	162.862	20.145

10	6850000	113.563	142.454	1.303

3	136550000	95.844	138.124	-26.195

10	126450000	162.904	16.959	133.121

20	45200000	142.674	19.740	154.844

3	52350000	91.776	4.651	8.714

13	64650000	27.509	16.658	143.065

2	114050000	204.797	193.839	88.478

1	44600000	41.517	154.178	71.077

13	90000000	97.733	90.620	170.616

8	118700000	77.464	177.791	105.824

8	12100000	103.180	31.099	83.670

1	196850000	130.970	-2.750	103.315

9	18550000	118.286	171.458	86.428

7	43600000	38.590	96.682	87.617

12	98650000	108.924	3.240	94.902

11	126550000	143.157	82.311	175.899

9	1700000	153.143	118.212	97.847

1	235250000	117.731	17.537	21.553

1	174400000	124.522	31.795	164.734

2	120700000	164.550	229.790	107.704

5	102850000	127.929	207.948	89.420

10	48000000	53.842	101.711	70.680

3	18300000	130.660	91.105	120.276

19	54950000	40.694	27.129	42.972

1	223250000	73.721	44.106	72.464

5	152100000	176.230	91.220	44.781

5	113900000	122.782	184.577	59.740

20	50350000	94.040	119.209	193.007

13	67050000	47.682	18.672	114.341

5	138050000	53.328	111.988	66.780

11	110950000	85.966	131.789	184.685

15	54250000	56.435	183.057	78.332

22	12750000	56.167	49.812	26.160

17	44900000	216.741	167.584	89.929

8	62600000	197.448	79.015	144.523

13	22650000	125.302	130.463	7.592

12	72450000	208.375	57.850	105.956

6	36550000	111.170	108.551	10.431

12	70950000	203.701	87.814	67.360

2	38250000	125.473	45.540	143.499

4	113950000	145.874	205.874	67.233

18	69900000	181.384	104.923	171.717

10	43300000	29.804	134.668	97.713

10	69950000	2.532	73.179	24.928

8	64250000	186.757	82.470	196.602

10	75500000	82.232	72.268	26.343

3	160150000	156.160	157.324	73.550

13	97200000	62.909	136.434	172.388

14	27050000	190.509	93.092	44.446

17	80817631	177.722	132.206	18.464

9	66850000	76.359	83.645	122.443

3	140550000	96.094	115.547	17.674

1	600000	6.472	100.282	70.577

3	166350000	130.643	204.484	71.289

1	24750000	4.406	142.273	162.616

19	493257	158.675	58.064	171.838

10	128100000	116.850	21.396	162.275

2	28450000	59.165	111.767	150.129

22	48700000	70.018	175.633	86.086

12	30600000	120.224	143.659	191.494

6	66700000	15.693	125.121	196.340

17	42600000	126.950	175.322	66.483

4	81850000	192.761	92.760	67.132

11	132500000	73.428	81.876	216.631

4	113700000	146.354	198.298	67.223

9	65950000	79.829	97.005	117.958

3	112700000	150.872	91.654	-22.194

7	129050000	155.586	56.372	102.695

5	90250000	55.983	172.907	85.552

15	13650000	120.915	65.879	62.241

15	98450000	115.019	20.083	49.734

9	4200000	180.097	119.411	136.719

17	67600000	68.861	132.347	162.783

13	53350000	97.021	10.066	59.803

19	26750000	47.057	183.437	84.027

19	39150000	86.832	57.794	19.364

7	10800000	112.264	202.194	85.755

7	45400000	65.446	124.077	71.775

21	5950000	108.567	83.633	97.797

5	28100000	100.467	113.568	206.562

1	82250000	191.854	181.845	116.322

21	21350000	77.741	74.587	-6.491

6	86750000	75.846	188.831	135.059

11	33650000	42.125	47.449	49.042

2	159550000	149.732	169.554	32.617

8	33850000	106.589	20.104	194.088

7	70900000	172.071	158.523	119.765

19	44300000	155.442	67.696	32.557

21	22950000	45.936	58.226	8.814

1	26850000	13.789	160.231	154.598

2	99350000	147.776	184.070	150.904

8	114850000	79.270	224.684	105.598

1	54250000	95.621	157.912	53.979

13	114100000	72.191	181.291	95.416

12	8350000	30.171	153.640	106.703

6	125550000	171.616	115.831	187.761

4	94550000	178.487	169.425	123.576

15	15200000	52.814	47.164	129.670

3	31900000	109.333	48.768	117.754

14	33300000	184.568	56.982	153.851

2	1300000	35.774	67.413	82.384

2	225250000	162.121	10.543	29.478

1	14800000	9.008	120.757	80.932

13	83350000	92.031	44.419	195.828

16	85600000	77.094	79.081	206.396

16	68200000	10.558	126.816	119.116

13	36650000	146.846	49.278	30.041

1	37850000	33.089	176.018	103.817

9	45300000	73.837	77.394	124.473

7	133200000	176.546	45.118	138.851

17	40800000	61.844	170.342	59.189

6	70200000	17.824	145.549	146.103

8	16050000	49.432	18.850	138.419

11	13550000	130.106	11.305	46.256

21	4300000	102.302	76.732	21.212

6	21400000	31.263	38.056	109.812

11	99250000	101.890	207.644	150.126

16	74600000	119.555	199.865	99.890

15	88700000	24.026	90.841	30.218

6	103400000	124.829	149.396	212.834

6	152050000	192.659	65.340	106.779

7	95700000	188.634	112.003	181.049

8	111400000	116.037	198.814	75.837

1	141450000	94.323	101.723	110.639

13	42450000	49.434	78.133	29.072

14	81150000	20.386	59.175	66.953

6	19300000	27.715	43.038	118.396

3	51150000	57.641	13.918	9.620

2	94900000	104.598	163.033	140.219

13	94850000	50.554	116.272	162.206

17	14350000	127.197	30.914	28.400

13	108800000	150.031	153.967	150.581

11	73150000	192.018	117.154	71.220

3	45500000	9.555	64.788	54.175

5	156500000	186.017	87.671	88.067

17	53350000	66.849	199.795	106.347

16	7850000	123.245	-8.716	57.474

1	118400000	127.371	125.640	157.867

2	104950000	187.722	169.269	116.243

15	61250000	21.816	147.170	155.854

1	152550000	16.200	95.509	190.629

9	74500000	47.215	81.331	81.997

16	8050000	121.879	-11.371	58.857

11	40900000	-11.960	86.870	52.261

13	22350000	132.781	131.834	7.597

10	19450000	46.994	200.333	52.174

7	29000000	82.650	109.318	19.029

10	10300000	64.573	202.444	9.487

14	67450000	66.595	62.649	160.964

4	180400000	18.372	75.981	66.110

16	78500000	101.634	172.886	124.447

10	14450000	123.194	154.637	37.322

7	110200000	133.516	79.871	207.962

7	61800000	106.527	95.627	145.071

1	157600000	82.987	72.317	197.549

9	61450000	75.216	163.860	138.543

6	93500000	94.242	206.240	167.938

10	11250000	80.356	192.851	21.643

11	19850000	89.440	35.099	53.635

13	91050000	91.473	86.495	158.662

6	105200000	142.639	159.419	183.618

5	96100000	87.422	180.150	87.578

10	63950000	3.622	94.311	39.927

15	76100000	-1.735	59.368	117.611

5	151400000	146.000	82.690	37.539

3	75750000	186.019	-7.485	61.131

2	192150000	171.225	119.586	-32.889

9	43750000	73.513	82.148	119.760

8	61950000	197.554	74.430	140.671

11	90750000	37.992	138.550	129.439

20	10550000	55.545	163.123	7.887

7	78950000	115.371	170.318	184.303

13	112300000	95.065	191.941	123.243

12	2150000	81.789	108.735	103.247

8	19200000	76.501	7.582	110.381

2	146500000	95.331	188.102	57.747

11	49350000	70.843	101.263	51.043

9	116000000	50.927	60.066	178.723

4	145500000	112.204	122.403	36.881

10	78800000	20.321	48.070	54.258

13	23700000	102.370	144.622	14.076

6	31600000	68.398	125.878	4.669

2	162500000	120.717	173.496	3.808

1	8550000	-0.638	95.909	70.410

11	103450000	67.484	167.305	181.866

6	113950000	174.509	165.478	137.883

8	74900000	194.582	125.784	134.038

5	161550000	190.666	59.737	76.045

2	146550000	96.352	187.119	58.227

10	33900000	67.628	167.309	119.088

18	14200000	119.097	83.764	28.778

12	57350000	171.030	134.000	97.080

5	12300000	135.556	55.623	173.456

10	8350000	81.271	163.901	-1.244

3	46900000	-7.910	57.215	27.116

17	68650000	55.743	114.054	166.314

9	63550000	68.567	138.380	100.359

2	179850000	175.573	128.496	45.120

11	76400000	162.436	155.059	67.905

18	40250000	135.831	-12.318	82.223

7	85600000	91.434	128.060	209.693

1	181700000	101.116	31.391	133.890

12	48350000	149.904	161.640	128.112

1	115100000	105.429	150.696	180.841

19	55300000	33.045	28.496	46.685

5	75650000	43.451	125.397	124.484

6	147950000	145.034	63.568	121.939

14	14500000	114.346	178.070	76.967

1	199800000	47.095	31.031	125.376

7	35000000	17.808	129.886	79.347

4	59450000	193.394	100.405	181.554

8	32400000	97.034	16.483	180.360

8	25750000	109.168	-0.857	144.559

20	52550000	116.710	140.646	190.022

10	89550000	44.988	39.382	82.464

1	155300000	85.739	94.067	196.126

14	104800000	108.839	192.106	82.296

10	3900000	152.995	151.605	44.255

5	21200000	82.406	106.071	145.389

2	83750000	149.499	146.365	161.440

10	94050000	40.300	-0.196	33.366

20	6750000	115.344	198.454	40.990

6	122800000	143.365	93.711	211.096

7	35550000	34.813	130.188	79.357

8	70000000	145.963	129.670	185.764

12	34250000	113.201	101.856	177.629

4	27300000	79.608	115.325	204.098

2	40900000	68.302	109.183	175.003

7	138750000	154.363	21.381	128.853

14	64250000	59.729	38.460	141.909

5	130350000	140.364	144.188	22.531

2	214750000	137.104	40.247	31.174

1	232550000	67.170	53.486	44.252

15	49200000	85.655	155.685	63.341

3	54250000	59.929	4.247	20.075

9	123950000	34.343	47.646	137.756

3	181000000	76.124	177.827	100.970

2	242754816	132.619	167.504	68.473

5	1900000	66.837	56.080	132.280

6	64350000	36.743	104.710	191.270

15	9300000	72.549	118.375	100.535

2	144500000	78.070	210.439	46.942

7	119450000	86.510	66.502	191.936

5	47700000	139.656	119.293	121.601

17	58850000	104.496	178.683	159.846

1	71000000	191.763	132.576	49.427

3	127550000	24.080	89.241	-36.922

12	69750000	193.167	108.252	64.266

6	127300000	184.192	111.680	168.007

11	74400000	186.813	135.535	76.073

3	59950000	99.489	-30.047	59.530

13	70600000	117.842	-9.687	160.140

4	94600000	178.264	168.221	122.135

4	14650000	61.021	61.948	163.414

22	11400000	50.839	138.491	37.320

4	42600000	124.887	127.927	211.258

5	14650000	127.313	69.086	187.726

3	13500000	71.936	81.526	106.668

20	31850000	103.464	6.184	79.222

10	323511	144.681	111.365	68.671

20	33600000	72.267	0.047	109.133

16	74900000	117.504	195.873	105.043

8	127050000	113.927	121.743	27.071

9	117850000	79.566	27.432	177.287

12	9500000	56.231	175.227	123.464

7	145350000	64.775	18.757	130.042

1	130350000	97.352	142.961	130.427

1	236800000	146.003	32.711	20.040

3	192050000	59.752	170.280	113.786

9	21050000	118.187	153.703	79.553

15	75300000	-10.543	60.985	130.345

2	174050000	107.990	114.898	60.197

4	177700000	22.725	83.727	39.389

5	119950000	117.714	162.337	28.294

6	34550000	109.552	116.347	-15.683

20	12850000	21.068	147.017	30.884

9	85350000	26.012	52.750	143.782

1	239450000	123.973	51.836	23.586

4	136000000	98.250	201.089	31.504

7	118250000	98.641	72.439	195.091

12	12600000	42.670	161.120	156.693

9	135200000	34.882	128.136	58.940

15	26850000	132.801	156.678	169.157

13	113550000	71.850	186.428	106.326

17	67400000	73.915	134.556	165.219

1	173300000	110.599	39.155	162.202

6	167750000	165.230	1.078	88.505

3	38950000	71.065	48.172	72.702

12	45200000	178.092	127.903	168.453

12	94700000	146.238	53.389	40.406

1	50900000	92.555	129.282	51.131

2	159050000	143.121	164.077	39.051

8	93550000	157.171	177.225	112.259

2	41900000	74.240	123.405	177.365

8	122650000	48.714	173.526	93.570

1	1300000	-38.897	125.518	43.938

10	82500000	31.232	59.197	82.942

19	35350000	20.804	123.207	40.532

7	116400000	129.890	55.222	182.496

14	11950000	136.171	71.738	74.895

7	113050000	153.532	54.865	193.713

5	83650000	50.273	197.011	129.715

2	24400000	31.196	136.296	146.486

11	43950000	2.071	102.584	37.009

8	81350000	173.827	159.488	137.638
